,ts,id,T,P
2350,22.745,BARO0,40.17,75640
2351,22.755,BARO0,40.18,75651
2352,22.765,BARO0,40.18,75657
2353,22.775,BARO0,40.17,75677
2354,22.785,BARO0,40.16,75656
2355,22.795,BARO0,40.15,75666
2356,22.805,BARO0,40.16,75643
2357,22.815,BARO0,40.16,75633
2358,22.825,BARO0,40.16,75657
2359,22.835,BARO0,40.17,75671
2360,22.845,BARO0,40.19,75641
2361,22.855,BARO0,40.18,75649
2362,22.865,BARO0,40.18,75643
2363,22.875,BARO0,40.17,75647
2364,22.885,BARO0,40.18,75647
2365,22.895,BARO0,40.16,75633
2366,22.905,BARO0,40.17,75613
2367,22.915,BARO0,40.18,75618
2368,22.925,BARO0,40.17,75637
2369,22.935,BARO0,40.16,75635
2370,22.945,BARO0,40.17,75616
2371,22.955,BARO0,40.16,75602
2372,22.965,BARO0,40.17,75600
2373,22.975,BARO0,40.17,75593
2374,22.985,BARO0,40.17,75608
2375,22.995,BARO0,40.15,75633
2376,23.005,BARO0,40.15,75672
2377,23.015,BARO0,40.17,75656
2378,23.025,BARO0,40.16,75665
2379,23.035,BARO0,40.15,75660
2380,23.045,BARO0,40.18,75624
2381,23.055,BARO0,40.18,75621
2382,23.065,BARO0,40.16,75621
2383,23.075,BARO0,40.17,75617
2384,23.085,BARO0,40.16,75610
2385,23.095,BARO0,40.18,75595
2386,23.105,BARO0,40.18,75593
2387,23.115,BARO0,40.17,75568
2388,23.125,BARO0,40.17,75549
2389,23.135,BARO0,40.18,75497
2390,23.145,BARO0,40.16,75501
2391,23.155,BARO0,40.17,75540
2392,23.165,BARO0,40.16,75597
2393,23.175,BARO0,40.17,75623
2394,23.185,BARO0,40.16,75635
2395,23.195,BARO0,40.15,75604
2396,23.205,BARO0,40.17,75587
2397,23.215,BARO0,40.17,75589
2398,23.225,BARO0,40.15,75640
2399,23.235,BARO0,40.17,75647
2400,23.245,BARO0,40.15,75674
2401,23.255,BARO0,40.17,75675
2402,23.265,BARO0,40.15,75594
2403,23.275,BARO0,40.16,75621
2404,23.285,BARO0,40.16,75640
2405,23.295,BARO0,40.16,75589
2406,23.305,BARO0,40.15,75551
2407,23.315,BARO0,40.14,75631
2408,23.325,BARO0,40.13,75667
2409,23.335,BARO0,40.14,75549
2410,23.345,BARO0,40.16,75578
2411,23.355,BARO0,40.13,75560
2412,23.365,BARO0,40.15,75588
2413,23.375,BARO0,40.15,75580
2414,23.385,BARO0,40.14,75478
2415,23.395,BARO0,40.15,75612
2416,23.405,BARO0,40.16,75554
2417,23.415,BARO0,40.16,75586
2418,23.425,BARO0,40.16,75645
2419,23.435,BARO0,40.14,75614
2420,23.445,BARO0,40.15,75616
2421,23.455,BARO0,40.13,75651
2422,23.465,BARO0,40.14,75627
2423,23.475,BARO0,40.13,75557
2424,23.485,BARO0,40.12,75424
2425,23.495,BARO0,40.12,75372
2426,23.505,BARO0,40.14,75412
2427,23.515,BARO0,40.13,75464
2428,23.525,BARO0,40.12,75465
2429,23.535,BARO0,40.13,75516
2430,23.545,BARO0,40.12,75502
2431,23.555,BARO0,40.11,75517
2432,23.565,BARO0,40.12,75588
2433,23.575,BARO0,40.11,75760
2434,23.585,BARO0,40.11,75931
2435,23.595,BARO0,40.12,75928
2436,23.605,BARO0,40.11,75861
2437,23.615,BARO0,40.11,75722
2438,23.625,BARO0,40.11,75657
2439,23.635,BARO0,40.08,75613
2440,23.645,BARO0,40.1,75515
2441,23.655,BARO0,40.1,75472
2442,23.665,BARO0,40.09,75428
2443,23.675,BARO0,40.1,75442
2444,23.685,BARO0,40.08,75439
2445,23.695,BARO0,40.08,75441
2446,23.705,BARO0,40.09,75446
2447,23.715,BARO0,40.09,75517
2448,23.725,BARO0,40.07,75531
2449,23.735,BARO0,40.11,75548
2450,23.745,BARO0,40.08,75594
2451,23.755,BARO0,40.09,75636
2452,23.765,BARO0,40.07,75574
2453,23.775,BARO0,40.07,75607
2454,23.785,BARO0,40.07,75565
2455,23.795,BARO0,40.08,75580
2456,23.805,BARO0,40.05,75541
2457,23.815,BARO0,40.09,75572
2458,23.825,BARO0,40.05,75492
2459,23.835,BARO0,40.07,75545
2460,23.845,BARO0,40.07,75576
2461,23.855,BARO0,40.07,75623
2462,23.865,BARO0,40.05,75635
2463,23.875,BARO0,40.05,75635
2464,23.885,BARO0,40.05,75668
2465,23.895,BARO0,40.03,75663
2466,23.905,BARO0,40.05,75717
2467,23.915,BARO0,40.05,75762
2468,23.925,BARO0,40.02,75867
2469,23.935,BARO0,40.05,75839
2470,23.945,BARO0,40.03,75849
2471,23.955,BARO0,40.04,75834
2472,23.965,BARO0,40.03,75849
2473,23.975,BARO0,40.03,75814
2474,23.985,BARO0,40.03,75787
2475,23.995,BARO0,40.02,75715
2476,24.005,BARO0,40.03,75710
2477,24.015,BARO0,40.02,75677
2478,24.025,BARO0,40.01,75726
2479,24.035,BARO0,40.02,75738
2480,24.045,BARO0,40.03,75780
2481,24.055,BARO0,40.03,75790
2482,24.065,BARO0,40.01,75821
2483,24.075,BARO0,40.02,75822
2484,24.085,BARO0,40.02,75812
2485,24.095,BARO0,40.01,75782
2486,24.105,BARO0,40.02,75807
2487,24.115,BARO0,40.01,75810
2488,24.125,BARO0,40.01,75809
2489,24.135,BARO0,40.02,75803
2490,24.145,BARO0,40.02,75832
2491,24.155,BARO0,40.02,75836
2492,24.165,BARO0,40.02,75843
2493,24.175,BARO0,40.01,75847
2494,24.185,BARO0,40.01,75851
2495,24.195,BARO0,40.01,75860
2496,24.205,BARO0,40.02,75878
2497,24.215,BARO0,40.0,75836
2498,24.225,BARO0,39.98,75875
2499,24.235,BARO0,39.99,75854
2500,24.245,BARO0,40.0,75836
2501,24.255,BARO0,39.98,75864
2502,24.265,BARO0,39.99,75842
2503,24.275,BARO0,40.0,75843
2504,24.285,BARO0,39.99,75858
2505,24.295,BARO0,39.99,75885
2506,24.305,BARO0,40.0,75843
2507,24.315,BARO0,40.01,75871
2508,24.325,BARO0,39.98,75884
2509,24.335,BARO0,39.98,75898
2510,24.345,BARO0,39.99,75910
2511,24.355,BARO0,39.98,75919
2512,24.365,BARO0,39.98,75908
2513,24.375,BARO0,39.98,75913
2514,24.385,BARO0,39.98,75914
2515,24.395,BARO0,39.99,75919
2516,24.405,BARO0,39.96,75921
2517,24.415,BARO0,39.98,75921
2518,24.425,BARO0,39.99,75923
2519,24.435,BARO0,39.99,75914
2520,24.445,BARO0,39.98,75904
2521,24.455,BARO0,39.97,75928
2522,24.465,BARO0,39.97,75913
2523,24.475,BARO0,39.97,75906
2524,24.485,BARO0,39.96,75910
2525,24.495,BARO0,39.96,75903
2526,24.505,BARO0,39.98,75896
2527,24.515,BARO0,39.97,75899
2528,24.525,BARO0,39.97,75947
2529,24.535,BARO0,39.97,75947
2530,24.545,BARO0,39.95,75914
2531,24.555,BARO0,39.97,75912
2532,24.565,BARO0,39.96,75930
2533,24.575,BARO0,39.97,75932
2534,24.585,BARO0,39.96,75928
2535,24.595,BARO0,39.97,75941
2536,24.605,BARO0,39.96,75954
2537,24.615,BARO0,39.98,75937
2538,24.625,BARO0,39.97,75945
2539,24.635,BARO0,39.96,75939
2540,24.645,BARO0,39.96,75941
2541,24.655,BARO0,39.97,75944
2542,24.665,BARO0,39.95,75920
2543,24.675,BARO0,39.96,75920
2544,24.685,BARO0,39.96,75920
2545,24.695,BARO0,39.95,75910
2546,24.705,BARO0,39.94,75938
2547,24.715,BARO0,39.95,75908
2548,24.725,BARO0,39.95,75908
2549,24.735,BARO0,39.94,75916
2550,24.745,BARO0,39.96,75894
2551,24.755,BARO0,39.95,75870
2552,24.765,BARO0,39.94,75896
2553,24.775,BARO0,39.95,75886
2554,24.785,BARO0,39.94,75888
2555,24.795,BARO0,39.97,75902
2556,24.805,BARO0,39.96,75855
2557,24.815,BARO0,39.95,75855
2558,24.825,BARO0,39.95,75826
2559,24.835,BARO0,39.96,75796
2560,24.845,BARO0,39.94,75682
2561,24.855,BARO0,39.94,75717
2562,24.865,BARO0,39.94,75739
2563,24.875,BARO0,39.95,75742
2564,24.885,BARO0,39.94,75747
2565,24.895,BARO0,39.94,75827
2566,24.905,BARO0,39.96,75873
2567,24.915,BARO0,39.93,75911
2568,24.925,BARO0,39.95,75985
2569,24.935,BARO0,39.94,76090
2570,24.945,BARO0,39.96,76099
2571,24.955,BARO0,39.94,76140
2572,24.965,BARO0,39.94,76176
2573,24.975,BARO0,39.94,76174
2574,24.985,BARO0,39.94,76166
2575,24.995,BARO0,39.92,76195
2576,25.005,BARO0,39.93,76187
2577,25.015,BARO0,39.93,76180
2578,25.025,BARO0,39.94,76216
2579,25.035,BARO0,39.92,76211
2580,25.045,BARO0,39.91,76195
2581,25.055,BARO0,39.91,76206
2582,25.065,BARO0,39.93,76186
2583,25.075,BARO0,39.94,76174
2584,25.085,BARO0,39.92,76173
2585,25.095,BARO0,39.93,76147
2586,25.105,BARO0,39.92,76140
2587,25.115,BARO0,39.93,76080
2588,25.125,BARO0,39.91,76062
2589,25.135,BARO0,39.92,76028
2590,25.145,BARO0,39.92,76019
2591,25.155,BARO0,39.94,75963
2592,25.165,BARO0,39.92,75933
2593,25.175,BARO0,39.92,75907
2594,25.185,BARO0,39.91,75946
2595,25.195,BARO0,39.9,75858
2596,25.205,BARO0,39.92,75966
2597,25.215,BARO0,39.9,75957
2598,25.225,BARO0,39.9,76005
2599,25.235,BARO0,39.92,76039
2600,25.245,BARO0,39.9,76058
2601,25.255,BARO0,39.9,76120
2602,25.265,BARO0,39.9,76126
2603,25.275,BARO0,39.89,76168
2604,25.285,BARO0,39.89,76185
2605,25.295,BARO0,39.9,76201
2606,25.305,BARO0,39.89,76275
2607,25.315,BARO0,39.87,76222
2608,25.325,BARO0,39.9,76232
2609,25.335,BARO0,39.87,76211
2610,25.345,BARO0,39.87,76235
2611,25.355,BARO0,39.87,76209
2612,25.365,BARO0,39.87,76224
2613,25.375,BARO0,39.86,76217
2614,25.385,BARO0,39.86,76209
2615,25.395,BARO0,39.85,76217
2616,25.405,BARO0,39.87,76207
2617,25.415,BARO0,39.86,76211
2618,25.425,BARO0,39.85,76239
2619,25.435,BARO0,39.86,76246
2620,25.445,BARO0,39.85,76236
2621,25.455,BARO0,39.86,76214
2622,25.465,BARO0,39.84,76211
2623,25.475,BARO0,39.84,76222
2624,25.485,BARO0,39.84,76226
2625,25.495,BARO0,39.83,76202
2626,25.505,BARO0,39.83,76233
2627,25.515,BARO0,39.83,76201
2628,25.525,BARO0,39.84,76171
2629,25.535,BARO0,39.83,76174
2630,25.545,BARO0,39.83,76172
2631,25.555,BARO0,39.8,76171
2632,25.565,BARO0,39.81,76169
2633,25.575,BARO0,39.81,76151
2634,25.585,BARO0,39.82,76150
2635,25.595,BARO0,39.8,76133
2636,25.605,BARO0,39.8,76142
2637,25.615,BARO0,39.79,76110
2638,25.625,BARO0,39.79,76143
2639,25.635,BARO0,39.79,76118
2640,25.645,BARO0,39.79,76122
2641,25.655,BARO0,39.78,76134
2642,25.665,BARO0,39.79,76149
2643,25.675,BARO0,39.79,76154
2644,25.685,BARO0,39.78,76161
2645,25.695,BARO0,39.77,76181
2646,25.705,BARO0,39.79,76179
2647,25.715,BARO0,39.78,76173
2648,25.725,BARO0,39.8,76173
2649,25.735,BARO0,39.78,76168
2650,25.745,BARO0,39.77,76164
2651,25.755,BARO0,39.77,76183
2652,25.765,BARO0,39.76,76176
2653,25.775,BARO0,39.76,76190
2654,25.785,BARO0,39.75,76194
2655,25.795,BARO0,39.75,76171
2656,25.805,BARO0,39.74,76191
2657,25.815,BARO0,39.76,76216
2658,25.825,BARO0,39.74,76199
2659,25.835,BARO0,39.75,76196
2660,25.845,BARO0,39.75,76207
2661,25.855,BARO0,39.74,76228
2662,25.865,BARO0,39.74,76220
2663,25.875,BARO0,39.74,76217
2664,25.885,BARO0,39.73,76215
2665,25.895,BARO0,39.75,76203
2666,25.905,BARO0,39.72,76206
2667,25.915,BARO0,39.72,76176
2668,25.925,BARO0,39.72,76181
2669,25.935,BARO0,39.7,76221
2670,25.945,BARO0,39.72,76225
2671,25.955,BARO0,39.72,76242
2672,25.965,BARO0,39.72,76245
2673,25.975,BARO0,39.72,76230
2674,25.985,BARO0,39.71,76250
2675,25.995,BARO0,39.71,76234
2676,26.005,BARO0,39.71,76267
2677,26.015,BARO0,39.71,76248
2678,26.025,BARO0,39.69,76263
2679,26.035,BARO0,39.72,76292
2680,26.045,BARO0,39.7,76257
2681,26.055,BARO0,39.72,76272
2682,26.065,BARO0,39.7,76277
2683,26.075,BARO0,39.7,76274
2684,26.085,BARO0,39.7,76284
2685,26.095,BARO0,39.69,76279
2686,26.105,BARO0,39.7,76280
2687,26.115,BARO0,39.69,76280
2688,26.125,BARO0,39.7,76272
2689,26.135,BARO0,39.7,76293
2690,26.145,BARO0,39.69,76314
2691,26.155,BARO0,39.72,76308
2692,26.165,BARO0,39.68,76292
2693,26.175,BARO0,39.69,76312
2694,26.185,BARO0,39.68,76301
2695,26.195,BARO0,39.69,76310
2696,26.205,BARO0,39.67,76315
2697,26.215,BARO0,39.66,76330
2698,26.225,BARO0,39.7,76319
2699,26.235,BARO0,39.68,76313
2700,26.245,BARO0,39.67,76324
2701,26.255,BARO0,39.68,76321
2702,26.265,BARO0,39.66,76322
2703,26.275,BARO0,39.68,76331
2704,26.285,BARO0,39.68,76335
2705,26.295,BARO0,39.65,76343
2706,26.305,BARO0,39.69,76362
2707,26.315,BARO0,39.66,76325
2708,26.325,BARO0,39.65,76330
2709,26.335,BARO0,39.69,76367
2710,26.345,BARO0,39.66,76343
2711,26.355,BARO0,39.67,76372
2712,26.365,BARO0,39.67,76364
2713,26.375,BARO0,39.67,76363
2714,26.385,BARO0,39.67,76361
2715,26.395,BARO0,39.65,76376
2716,26.405,BARO0,39.66,76391
2717,26.415,BARO0,39.68,76381
2718,26.425,BARO0,39.67,76377
2719,26.435,BARO0,39.67,76365
2720,26.445,BARO0,39.66,76362
2721,26.455,BARO0,39.69,76368
2722,26.465,BARO0,39.67,76350
2723,26.475,BARO0,39.66,76362
2724,26.485,BARO0,39.66,76355
2725,26.495,BARO0,39.68,76358
2726,26.505,BARO0,39.67,76346
2727,26.515,BARO0,39.67,76357
2728,26.525,BARO0,39.65,76354
2729,26.535,BARO0,39.65,76366
2730,26.545,BARO0,39.66,76367
2731,26.555,BARO0,39.66,76376
2732,26.565,BARO0,39.66,76381
2733,26.575,BARO0,39.67,76408
2734,26.585,BARO0,39.66,76421
2735,26.595,BARO0,39.67,76407
2736,26.605,BARO0,39.64,76426
2737,26.615,BARO0,39.68,76442
2738,26.625,BARO0,39.64,76408
2739,26.635,BARO0,39.65,76440
2740,26.645,BARO0,39.67,76391
2741,26.655,BARO0,39.67,76365
2742,26.665,BARO0,39.66,76329
2743,26.675,BARO0,39.66,76312
2744,26.685,BARO0,39.67,76284
2745,26.695,BARO0,39.65,76291
2746,26.705,BARO0,39.66,76305
2747,26.715,BARO0,39.66,76294
2748,26.725,BARO0,39.67,76319
2749,26.735,BARO0,39.67,76352
2750,26.745,BARO0,39.67,76345
2751,26.755,BARO0,39.64,76333
2752,26.765,BARO0,39.66,76345
2753,26.775,BARO0,39.66,76337
2754,26.785,BARO0,39.66,76307
2755,26.795,BARO0,39.65,76292
2756,26.805,BARO0,39.65,76315
2757,26.815,BARO0,39.69,76317
2758,26.825,BARO0,39.65,76333
2759,26.835,BARO0,39.67,76331
2760,26.845,BARO0,39.65,76314
2761,26.855,BARO0,39.68,76319
2762,26.865,BARO0,39.66,76324
2763,26.875,BARO0,39.67,76331
2764,26.885,BARO0,39.66,76335
2765,26.895,BARO0,39.68,76351
2766,26.905,BARO0,39.66,76311
2767,26.915,BARO0,39.66,76361
2768,26.925,BARO0,39.64,76345
2769,26.935,BARO0,39.67,76348
2770,26.945,BARO0,39.65,76319
2771,26.955,BARO0,39.67,76347
2772,26.965,BARO0,39.65,76359
2773,26.975,BARO0,39.66,76357
2774,26.985,BARO0,39.66,76377
2775,26.995,BARO0,39.67,76401
2776,27.005,BARO0,39.66,76379
2777,27.015,BARO0,39.67,76352
2778,27.025,BARO0,39.64,76285
2779,27.035,BARO0,39.65,76289
2780,27.045,BARO0,39.63,76311
2781,27.055,BARO0,39.64,76368
2782,27.065,BARO0,39.65,76461
2783,27.075,BARO0,39.65,76460
2784,27.085,BARO0,39.65,76462
2785,27.095,BARO0,39.66,76478
2786,27.105,BARO0,39.66,76499
2787,27.115,BARO0,39.66,76489
2788,27.125,BARO0,39.64,76502
2789,27.135,BARO0,39.65,76503
2790,27.145,BARO0,39.65,76525
2791,27.155,BARO0,39.66,76518
2792,27.165,BARO0,39.64,76514
2793,27.175,BARO0,39.64,76532
2794,27.185,BARO0,39.65,76558
2795,27.195,BARO0,39.66,76575
2796,27.205,BARO0,39.66,76594
2797,27.215,BARO0,39.63,76595
2798,27.225,BARO0,39.63,76596
2799,27.235,BARO0,39.64,76612
2800,27.245,BARO0,39.64,76582
2801,27.255,BARO0,39.64,76583
2802,27.265,BARO0,39.63,76594
2803,27.275,BARO0,39.63,76590
2804,27.285,BARO0,39.63,76597
2805,27.295,BARO0,39.62,76577
2806,27.305,BARO0,39.64,76587
2807,27.315,BARO0,39.64,76609
2808,27.325,BARO0,39.62,76612
2809,27.335,BARO0,39.62,76609
2810,27.345,BARO0,39.63,76607
2811,27.355,BARO0,39.63,76632
2812,27.365,BARO0,39.63,76610
2813,27.375,BARO0,39.62,76616
2814,27.385,BARO0,39.62,76606
2815,27.395,BARO0,39.62,76617
2816,27.405,BARO0,39.62,76589
2817,27.415,BARO0,39.62,76601
2818,27.425,BARO0,39.61,76588
2819,27.435,BARO0,39.61,76588
2820,27.445,BARO0,39.61,76589
2821,27.455,BARO0,39.6,76588
2822,27.465,BARO0,39.61,76604
2823,27.475,BARO0,39.6,76601
2824,27.485,BARO0,39.61,76612
2825,27.495,BARO0,39.61,76617
2826,27.505,BARO0,39.61,76601
2827,27.515,BARO0,39.6,76609
2828,27.525,BARO0,39.6,76633
2829,27.535,BARO0,39.61,76648
2830,27.545,BARO0,39.6,76626
2831,27.555,BARO0,39.59,76602
2832,27.565,BARO0,39.58,76622
2833,27.575,BARO0,39.6,76623
2834,27.585,BARO0,39.59,76628
2835,27.595,BARO0,39.59,76619
2836,27.605,BARO0,39.6,76651
2837,27.615,BARO0,39.59,76634
2838,27.625,BARO0,39.6,76638
2839,27.635,BARO0,39.6,76627
2840,27.645,BARO0,39.58,76636
2841,27.655,BARO0,39.58,76649
2842,27.665,BARO0,39.58,76638
2843,27.675,BARO0,39.58,76627
2844,27.685,BARO0,39.59,76641
2845,27.695,BARO0,39.57,76643
2846,27.705,BARO0,39.55,76650
2847,27.715,BARO0,39.57,76626
2848,27.725,BARO0,39.58,76626
2849,27.735,BARO0,39.58,76630
2850,27.745,BARO0,39.58,76595
2851,27.755,BARO0,39.56,76575
2852,27.765,BARO0,39.58,76595
2853,27.775,BARO0,39.57,76562
2854,27.785,BARO0,39.56,76546
2855,27.795,BARO0,39.56,76560
2856,27.805,BARO0,39.56,76590
2857,27.815,BARO0,39.55,76579
2858,27.825,BARO0,39.56,76540
2859,27.835,BARO0,39.56,76519
2860,27.845,BARO0,39.57,76531
2861,27.855,BARO0,39.57,76532
2862,27.865,BARO0,39.55,76515
2863,27.875,BARO0,39.55,76512
2864,27.885,BARO0,39.56,76516
2865,27.895,BARO0,39.57,76511
2866,27.905,BARO0,39.55,76481
2867,27.915,BARO0,39.56,76509
2868,27.925,BARO0,39.56,76563
2869,27.935,BARO0,39.56,76527
2870,27.945,BARO0,39.55,76549
2871,27.955,BARO0,39.56,76553
2872,27.965,BARO0,39.56,76588
2873,27.975,BARO0,39.55,76576
2874,27.985,BARO0,39.55,76591
2875,27.995,BARO0,39.56,76578
2876,28.005,BARO0,39.54,76630
2877,28.015,BARO0,39.54,76630
2878,28.025,BARO0,39.56,76650
2879,28.035,BARO0,39.55,76530
2880,28.045,BARO0,39.54,76497
2881,28.055,BARO0,39.55,76472
2882,28.065,BARO0,39.55,76518
2883,28.075,BARO0,39.54,76533
2884,28.085,BARO0,39.55,76549
2885,28.095,BARO0,39.55,76573
2886,28.105,BARO0,39.54,76683
2887,28.115,BARO0,39.55,76737
2888,28.125,BARO0,39.54,76848
2889,28.135,BARO0,39.55,76865
2890,28.145,BARO0,39.54,76880
2891,28.155,BARO0,39.53,76804
2892,28.165,BARO0,39.54,76853
2893,28.175,BARO0,39.52,76887
2894,28.185,BARO0,39.53,76869
2895,28.195,BARO0,39.53,76855
2896,28.205,BARO0,39.53,76869
2897,28.215,BARO0,39.54,76870
2898,28.225,BARO0,39.53,76860
2899,28.235,BARO0,39.54,76853
2900,28.245,BARO0,39.52,76849
2901,28.255,BARO0,39.54,76852
2902,28.265,BARO0,39.52,76855
2903,28.275,BARO0,39.51,76823
2904,28.285,BARO0,39.52,76892
2905,28.295,BARO0,39.52,76877
2906,28.305,BARO0,39.52,76899
2907,28.315,BARO0,39.53,76959
2908,28.325,BARO0,39.53,76899
2909,28.335,BARO0,39.5,76883
2910,28.345,BARO0,39.5,76921
2911,28.355,BARO0,39.51,76869
2912,28.365,BARO0,39.5,76903
2913,28.375,BARO0,39.5,76847
2914,28.385,BARO0,39.5,76841
2915,28.395,BARO0,39.49,76855
2916,28.405,BARO0,39.5,76816
2917,28.415,BARO0,39.49,76793
2918,28.425,BARO0,39.49,76774
2919,28.435,BARO0,39.5,76813
2920,28.445,BARO0,39.48,76778
2921,28.455,BARO0,39.47,76748
2922,28.465,BARO0,39.48,76757
2923,28.475,BARO0,39.47,76755
2924,28.485,BARO0,39.48,76776
2925,28.495,BARO0,39.47,76773
2926,28.505,BARO0,39.46,76789
2927,28.515,BARO0,39.46,76795
2928,28.525,BARO0,39.46,76786
2929,28.535,BARO0,39.47,76772
2930,28.545,BARO0,39.47,76790
2931,28.555,BARO0,39.45,76853
2932,28.565,BARO0,39.43,76835
2933,28.575,BARO0,39.45,76849
2934,28.585,BARO0,39.44,76867
2935,28.595,BARO0,39.44,76901
2936,28.605,BARO0,39.45,76880
2937,28.615,BARO0,39.44,76898
2938,28.625,BARO0,39.43,76939
2939,28.635,BARO0,39.43,76948
2940,28.645,BARO0,39.44,76988
2941,28.655,BARO0,39.4,76981
2942,28.665,BARO0,39.43,76997
2943,28.675,BARO0,39.41,77025
2944,28.685,BARO0,39.41,77024
2945,28.695,BARO0,39.41,77029
2946,28.705,BARO0,39.4,77022
2947,28.715,BARO0,39.41,77049
2948,28.725,BARO0,39.4,77050
2949,28.735,BARO0,39.41,77054
2950,28.745,BARO0,39.37,77033
2951,28.755,BARO0,39.38,77065
2952,28.765,BARO0,39.37,77036
2953,28.775,BARO0,39.38,77036
2954,28.785,BARO0,39.38,77046
2955,28.795,BARO0,39.37,77032
2956,28.805,BARO0,39.34,77033
2957,28.815,BARO0,39.39,77030
2958,28.825,BARO0,39.38,77053
2959,28.835,BARO0,39.37,77018
2960,28.845,BARO0,39.38,77026
2961,28.855,BARO0,39.36,77015
2962,28.865,BARO0,39.35,77035
2963,28.875,BARO0,39.35,77061
2964,28.885,BARO0,39.34,77057
2965,28.895,BARO0,39.35,77033
2966,28.905,BARO0,39.35,77064
2967,28.915,BARO0,39.33,77028
2968,28.925,BARO0,39.34,77022
2969,28.935,BARO0,39.33,77018
2970,28.945,BARO0,39.31,76990
2971,28.955,BARO0,39.32,77028
2972,28.965,BARO0,39.31,76991
2973,28.975,BARO0,39.32,76974
2974,28.985,BARO0,39.31,76919
2975,28.995,BARO0,39.31,76924
2976,29.005,BARO0,39.31,76960
2977,29.015,BARO0,39.33,76962
2978,29.025,BARO0,39.31,76978
2979,29.035,BARO0,39.3,76958
2980,29.045,BARO0,39.29,76980
2981,29.055,BARO0,39.28,76978
2982,29.065,BARO0,39.27,76958
2983,29.075,BARO0,39.28,76986
2984,29.085,BARO0,39.28,76987
2985,29.095,BARO0,39.27,76963
2986,29.105,BARO0,39.28,77006
2987,29.115,BARO0,39.27,77007
2988,29.125,BARO0,39.26,77033
2989,29.135,BARO0,39.24,77018
2990,29.145,BARO0,39.28,77002
2991,29.155,BARO0,39.24,76989
2992,29.165,BARO0,39.26,77036
2993,29.175,BARO0,39.25,77041
2994,29.185,BARO0,39.23,77079
2995,29.195,BARO0,39.24,77080
2996,29.205,BARO0,39.24,77109
2997,29.215,BARO0,39.26,77085
2998,29.225,BARO0,39.24,77066
2999,29.235,BARO0,39.25,77119
3000,29.245,BARO0,39.21,77101
3001,29.255,BARO0,39.24,77135
3002,29.265,BARO0,39.22,77158
3003,29.275,BARO0,39.22,77171
3004,29.285,BARO0,39.2,77182
3005,29.295,BARO0,39.2,77167
3006,29.305,BARO0,39.22,77197
3007,29.315,BARO0,39.21,77189
3008,29.325,BARO0,39.2,77222
3009,29.335,BARO0,39.19,77171
3010,29.345,BARO0,39.19,77196
3011,29.355,BARO0,39.2,77211
3012,29.365,BARO0,39.18,77199
3013,29.375,BARO0,39.18,77182
3014,29.385,BARO0,39.18,77203
3015,29.395,BARO0,39.18,77210
3016,29.405,BARO0,39.17,77240
3017,29.415,BARO0,39.18,77250
3018,29.425,BARO0,39.16,77230
3019,29.435,BARO0,39.16,77238
3020,29.445,BARO0,39.15,77255
3021,29.455,BARO0,39.14,77239
3022,29.465,BARO0,39.15,77241
3023,29.475,BARO0,39.15,77251
3024,29.485,BARO0,39.14,77245
3025,29.495,BARO0,39.14,77235
3026,29.505,BARO0,39.12,77249
3027,29.515,BARO0,39.14,77228
3028,29.525,BARO0,39.14,77227
3029,29.535,BARO0,39.13,77211
3030,29.545,BARO0,39.15,77205
3031,29.555,BARO0,39.14,77200
3032,29.565,BARO0,39.11,77168
3033,29.575,BARO0,39.1,77188
3034,29.585,BARO0,39.09,77178
3035,29.595,BARO0,39.1,77200
3036,29.605,BARO0,39.1,77172
3037,29.615,BARO0,39.11,77219
3038,29.625,BARO0,39.09,77183
3039,29.635,BARO0,39.08,77231
3040,29.645,BARO0,39.07,77219
3041,29.655,BARO0,39.06,77254
3042,29.665,BARO0,39.06,77239
3043,29.675,BARO0,39.06,77272
3044,29.685,BARO0,39.06,77258
3045,29.695,BARO0,39.05,77277
3046,29.705,BARO0,39.07,77288
3047,29.715,BARO0,39.04,77245
3048,29.725,BARO0,39.05,77299
3049,29.735,BARO0,39.05,77289
3050,29.745,BARO0,39.04,77282
3051,29.755,BARO0,39.05,77273
3052,29.765,BARO0,39.03,77253
3053,29.775,BARO0,39.04,77251
3054,29.785,BARO0,39.03,77236
3055,29.795,BARO0,39.03,77238
3056,29.805,BARO0,39.03,77230
3057,29.815,BARO0,39.03,77177
3058,29.825,BARO0,39.0,77243
3059,29.835,BARO0,39.0,77216
3060,29.845,BARO0,39.02,77258
3061,29.855,BARO0,39.0,77276
3062,29.865,BARO0,39.0,77254
3063,29.875,BARO0,39.0,77273
3064,29.885,BARO0,38.99,77273
3065,29.895,BARO0,38.99,77257
3066,29.905,BARO0,38.97,77290
3067,29.915,BARO0,38.99,77273
3068,29.925,BARO0,38.98,77303
3069,29.935,BARO0,38.99,77298
3070,29.945,BARO0,38.98,77306
3071,29.955,BARO0,38.97,77296
3072,29.965,BARO0,38.97,77284
3073,29.975,BARO0,38.97,77274
3074,29.985,BARO0,38.96,77265
3075,29.995,BARO0,38.96,77308
3076,30.005,BARO0,38.94,77317
3077,30.015,BARO0,38.94,77338
3078,30.025,BARO0,38.95,77325
3079,30.035,BARO0,38.94,77290
3080,30.045,BARO0,38.92,77317
3081,30.055,BARO0,38.93,77352
3082,30.065,BARO0,38.95,77325
3083,30.075,BARO0,38.94,77320
3084,30.085,BARO0,38.93,77327
3085,30.095,BARO0,38.92,77312
